Mõõtmise aeg,elektrijuhtivus,hägusus,hapnik,pH
14.02.2023 08:10,993,200.1,12.47,7.58
14.02.2023 08:05,993,199.72,12.46,7.58
14.02.2023 08:00,994,199.09,12.47,7.58
14.02.2023 07:55,994,199.17,12.48,7.58
14.02.2023 07:50,994,197.79,12.44,7.58
14.02.2023 07:45,995,195.67,12.45,7.58
14.02.2023 07:40,995,193.46,12.48,7.58
14.02.2023 07:35,995,191.41,12.45,7.57
14.02.2023 07:30,996,189.16,12.42,7.57
14.02.2023 07:25,996,187.05,12.44,7.57
14.02.2023 07:20,996,184.5,12.43,7.57
14.02.2023 07:15,997,181.59,12.43,7.57
14.02.2023 07:10,997,178.89,12.42,7.57
14.02.2023 07:05,998,176.3,12.4,7.56
14.02.2023 07:00,998,174.48,12.43,7.56
14.02.2023 06:55,998,173,12.38,7.56
14.02.2023 06:50,998,170.86,12.4,7.56
14.02.2023 06:45,998,168.69,12.41,7.56
14.02.2023 06:40,998,166.95,12.42,7.55
14.02.2023 06:35,999,164.76,12.42,7.55
14.02.2023 06:30,999,163.32,12.4,7.55
14.02.2023 06:25,999,162.28,12.4,7.55
14.02.2023 06:20,999,161.1,12.38,7.55
14.02.2023 06:15,999,159.76,12.39,7.55
14.02.2023 06:10,1000,158.99,12.37,7.55
14.02.2023 06:05,1000,157.63,12.36,7.54
14.02.2023 06:00,1000,156.56,12.38,7.54
14.02.2023 05:55,1001,155.38,12.36,7.54
14.02.2023 05:50,1002,154.61,12.37,7.54
14.02.2023 05:45,1002,155.47,12.37,7.54
14.02.2023 05:40,1003,156.53,12.35,7.54
14.02.2023 05:35,1003,157.15,12.37,7.54
14.02.2023 05:30,1003,156.43,12.35,7.53
14.02.2023 05:25,1003,155.46,12.37,7.53
14.02.2023 05:20,1003,154.19,12.36,7.53
14.02.2023 05:15,1004,153.44,12.36,7.53
14.02.2023 05:10,1004,152.62,12.35,7.52
14.02.2023 05:05,1003,152.37,12.35,7.52
14.02.2023 05:00,1003,151.17,12.34,7.52
14.02.2023 04:55,1003,149.32,12.33,7.52
14.02.2023 04:50,1004,147.39,12.33,7.51
14.02.2023 04:45,1004,145.56,12.32,7.51
14.02.2023 04:40,1004,144.8,12.32,7.51
14.02.2023 04:35,1004,143.32,12.3,7.51
14.02.2023 04:30,1004,142.24,12.27,7.5
14.02.2023 04:25,1004,140.24,12.3,7.5
14.02.2023 04:20,1004,138.42,12.29,7.5
14.02.2023 04:15,1004,136.44,12.28,7.49
14.02.2023 04:10,1004,134.97,12.28,7.49
14.02.2023 04:05,1005,132.83,12.25,7.49
14.02.2023 04:00,1005,130.63,12.26,7.49
14.02.2023 03:55,1005,129.12,12.26,7.48
14.02.2023 03:50,1004,126.81,12.24,7.48
14.02.2023 03:45,1004,125.39,12.25,7.48
14.02.2023 03:40,1003,123.79,12.24,7.47
14.02.2023 03:35,1003,122.85,12.22,7.47
14.02.2023 03:30,1003,121.57,12.22,7.47
14.02.2023 03:25,1003,120.7,12.21,7.47
14.02.2023 03:20,1003,120.09,12.23,7.46
14.02.2023 03:15,1003,119.72,12.21,7.46
14.02.2023 03:10,1003,118.8,12.22,7.46
14.02.2023 03:05,1003,117.97,12.2,7.46
14.02.2023 03:00,1003,117.79,12.2,7.45
14.02.2023 02:55,1003,117.93,12.18,7.45
14.02.2023 02:50,1003,117.81,12.19,7.45
14.02.2023 02:45,1004,117.75,12.18,7.45
14.02.2023 02:40,1003,117.73,12.19,7.44
14.02.2023 02:35,1003,117.7,12.18,7.44
14.02.2023 02:30,1003,116.45,12.17,7.44
14.02.2023 02:25,1003,115.45,12.17,7.43
14.02.2023 02:20,1003,115.07,12.18,7.43
14.02.2023 02:15,1003,113.86,12.15,7.43
14.02.2023 02:10,1003,112.78,12.16,7.43
14.02.2023 02:05,1002,119.61,12.14,7.43
14.02.2023 02:00,1002,124.13,12.15,7.43
14.02.2023 01:55,1002,129.14,12.16,7.43
14.02.2023 01:50,1002,134.32,12.16,7.43
14.02.2023 01:45,1002,139.08,12.15,7.43
14.02.2023 01:40,1002,144.61,12.15,7.43
14.02.2023 01:35,1002,150.26,12.16,7.42
14.02.2023 01:30,1002,154.69,12.14,7.42
14.02.2023 01:25,1002,159.2,12.14,7.42
14.02.2023 01:20,1002,163.94,12.14,7.42
14.02.2023 01:15,1003,160.6,12.14,7.42
14.02.2023 01:10,1003,158.99,12.14,7.42
14.02.2023 01:05,1003,157.52,12.14,7.42
14.02.2023 01:00,1004,156.67,12.16,7.42
14.02.2023 00:55,1004,154.86,12.16,7.42
14.02.2023 00:50,1005,152.69,12.17,7.42
14.02.2023 00:45,1005,151.09,12.16,7.41
14.02.2023 00:40,1005,149.99,12.14,7.42
14.02.2023 00:35,1005,149.31,12.17,7.42
14.02.2023 00:30,1005,146.48,12.16,7.42
14.02.2023 00:25,1005,144.68,12.15,7.42
14.02.2023 00:20,1004,143.7,12.15,7.42
14.02.2023 00:15,1003,141.05,12.15,7.42
14.02.2023 00:10,1003,138.43,12.16,7.42
14.02.2023 00:05,1003,136.87,12.16,7.41
14.02.2023 00:00,1003,135.38,12.17,7.42
13.02.2023 23:55,1003,132.03,12.16,7.42
13.02.2023 23:50,1003,129.5,12.16,7.42
13.02.2023 23:45,1003,127.77,12.18,7.42
13.02.2023 23:40,1003,127.4,12.2,7.42
13.02.2023 23:35,1003,126.51,12.21,7.42
13.02.2023 23:30,1002,125.41,12.19,7.42
13.02.2023 23:25,1002,125.14,12.2,7.43
13.02.2023 23:20,1001,124.29,12.23,7.43
13.02.2023 23:15,1001,123.58,12.2,7.44
13.02.2023 23:10,1000,122.75,12.22,7.44
13.02.2023 23:05,1000,123.77,12.23,7.45
13.02.2023 23:00,1000,123.23,12.24,7.45
13.02.2023 22:55,999,122.25,12.26,7.46
13.02.2023 22:50,999,122.37,12.25,7.46
13.02.2023 22:45,999,121.59,12.26,7.47
13.02.2023 22:40,999,121.68,12.27,7.47
13.02.2023 22:35,1000,122.26,12.28,7.48
13.02.2023 22:30,999,122.03,12.32,7.48
13.02.2023 22:25,999,122.38,12.3,7.49
13.02.2023 22:20,998,123.69,12.31,7.49
13.02.2023 22:15,998,124.06,12.31,7.5
13.02.2023 22:10,998,125.7,12.32,7.51
13.02.2023 22:05,998,126.83,12.35,7.52
13.02.2023 22:00,996,127.03,12.35,7.53
13.02.2023 21:55,996,127.7,12.32,7.53
13.02.2023 21:50,995,125.91,12.37,7.54
13.02.2023 21:45,995,124.2,12.33,7.54
13.02.2023 21:40,995,123.8,12.36,7.55
13.02.2023 21:35,994,122.6,12.34,7.56
13.02.2023 21:30,994,120.99,12.37,7.56
13.02.2023 21:25,992,119.01,12.39,7.57
13.02.2023 21:20,992,116.96,12.39,7.57
13.02.2023 21:15,991,114.76,12.39,7.58
13.02.2023 21:10,990,113.56,12.38,7.58
13.02.2023 21:05,988,111.29,12.38,7.59
13.02.2023 21:00,987,111.22,12.4,7.59
13.02.2023 20:55,986,111.69,12.41,7.59
13.02.2023 20:50,985,111.36,12.41,7.6
13.02.2023 20:45,984,111.03,12.4,7.6
13.02.2023 20:40,984,110.65,12.42,7.61
13.02.2023 20:35,983,110.39,12.42,7.61
13.02.2023 20:30,983,109.54,12.42,7.61
13.02.2023 20:25,983,109.57,12.42,7.62
13.02.2023 20:20,983,108.09,12.42,7.62
13.02.2023 20:15,983,108.54,12.43,7.62
13.02.2023 20:10,985,108.72,12.41,7.62
13.02.2023 20:05,986,108.21,12.42,7.62
13.02.2023 20:00,988,108.35,12.43,7.62
13.02.2023 19:55,991,108.85,12.45,7.62
13.02.2023 19:50,994,108.42,12.43,7.62
13.02.2023 19:45,996,108.91,12.42,7.62
13.02.2023 19:40,999,109.33,12.44,7.62
13.02.2023 19:35,1001,109.5,12.44,7.62
13.02.2023 19:30,1004,110.12,12.44,7.62
13.02.2023 19:25,1006,110.37,12.42,7.62
13.02.2023 19:20,1007,109.73,12.42,7.62
13.02.2023 19:15,1008,108.97,12.44,7.62
13.02.2023 19:10,1009,108.68,12.45,7.62
13.02.2023 19:05,1009,107.91,12.43,7.62
13.02.2023 19:00,1009,107.57,12.43,7.61
13.02.2023 18:55,1010,107.05,12.42,7.61
13.02.2023 18:50,1011,106.63,12.45,7.61
13.02.2023 18:45,1011,106.69,12.46,7.62
13.02.2023 18:40,1012,107.45,12.45,7.61
13.02.2023 18:35,1013,107.11,12.47,7.62
13.02.2023 18:30,1014,107.45,12.46,7.62
13.02.2023 18:25,1016,108.02,12.47,7.61
13.02.2023 18:20,1017,107.62,12.45,7.61
13.02.2023 18:15,1017,107.53,12.47,7.62
13.02.2023 18:10,1019,108.31,12.47,7.62
13.02.2023 18:05,1020,108.54,12.49,7.62
13.02.2023 18:00,1022,111.49,12.45,7.62
13.02.2023 17:55,1024,114.04,12.42,7.62
13.02.2023 17:50,1025,339.42,12.44,7.62
13.02.2023 17:45,1027,326.56,12.43,7.62
13.02.2023 17:40,1029,320.68,12.41,7.62
13.02.2023 17:35,1030,325.24,12.36,7.62
13.02.2023 17:30,1032,329.94,12.37,7.62
13.02.2023 17:25,1033,335.81,12.37,7.62
13.02.2023 17:20,1034,338.07,12.36,7.62
13.02.2023 17:15,1036,342.85,12.35,7.62
13.02.2023 17:10,1037,345.82,12.38,7.62
13.02.2023 17:05,1037,350.45,12.35,7.62
13.02.2023 17:00,1038,355.25,12.36,7.62
13.02.2023 16:55,1038,362.11,12.35,7.62
13.02.2023 16:50,1038,360.98,12.33,7.62
13.02.2023 16:45,1039,360.32,12.32,7.62
13.02.2023 16:40,1037,360.65,12.34,7.62
13.02.2023 16:35,1038,354.03,12.33,7.63
13.02.2023 16:30,1038,360.29,12.32,7.63
13.02.2023 16:25,1039,298.23,12.34,7.63
13.02.2023 16:20,1039,290.86,12.36,7.63
13.02.2023 16:15,1039,282.77,12.34,7.63
13.02.2023 16:10,1039,277.32,12.34,7.63
13.02.2023 16:05,1039,270.29,12.31,7.63
13.02.2023 16:00,1039,266.78,12.3,7.63
13.02.2023 15:55,1040,263.13,12.29,7.64
13.02.2023 15:50,1041,260.16,12.29,7.64
13.02.2023 15:45,1041,256.47,12.26,7.64
13.02.2023 15:40,1042,249.65,12.26,7.64
13.02.2023 15:35,1042,241.46,12.26,7.64
13.02.2023 15:30,1042,232.34,12.25,7.64
13.02.2023 15:25,1043,225.56,12.27,7.64
13.02.2023 15:20,1044,214.82,12.26,7.63
13.02.2023 15:15,1045,205.76,12.27,7.63
13.02.2023 15:10,1046,193.3,12.27,7.63
13.02.2023 15:05,1048,181.5,12.26,7.63
13.02.2023 15:00,1049,170.29,12.28,7.63
13.02.2023 14:55,1051,158.54,12.28,7.63
13.02.2023 14:50,1053,150.26,12.26,7.63
13.02.2023 14:45,1055,141.25,12.26,7.63
13.02.2023 14:40,1057,136.23,12.27,7.63
13.02.2023 14:35,1058,126.54,12.28,7.63
13.02.2023 14:30,1059,120.45,12.25,7.63
13.02.2023 14:25,1060,113.74,12.21,7.63
13.02.2023 14:20,1060,108.52,12.21,7.63
13.02.2023 14:15,1061,100.83,12.22,7.63
13.02.2023 14:10,1060,95.39,12.22,7.63
13.02.2023 14:05,1060,89.16,12.21,7.63
13.02.2023 14:00,1060,84.7,12.2,7.63
13.02.2023 13:55,1060,82.74,12.2,7.63
13.02.2023 13:50,1060,78.73,12.24,7.63
13.02.2023 13:45,1060,81.62,12.21,7.63
13.02.2023 13:40,1061,84.08,12.21,7.63
13.02.2023 13:35,1062,86.15,12.22,7.64
13.02.2023 13:30,1062,89.08,12.22,7.64
13.02.2023 13:25,1063,93.27,12.18,7.64
13.02.2023 13:20,1063,97.26,12.23,7.64
13.02.2023 13:15,1063,101.61,12.21,7.64
13.02.2023 13:10,1064,104.64,12.22,7.64
13.02.2023 13:05,1063,105.67,12.22,7.64
13.02.2023 13:00,1064,106.84,12.22,7.63
13.02.2023 12:55,1063,103.72,12.19,7.63
13.02.2023 12:50,1064,101.01,12.2,7.63
13.02.2023 12:45,1064,100.25,12.18,7.63
13.02.2023 12:40,1064,99.43,12.2,7.63
13.02.2023 12:35,1064,98.09,12.2,7.63
13.02.2023 12:30,1064,96.17,12.21,7.63
13.02.2023 12:25,1064,93.63,12.2,7.63
13.02.2023 12:20,1064,91.28,12.19,7.63
13.02.2023 12:15,1065,90.13,12.21,7.63
13.02.2023 12:10,1066,89.83,12.18,7.63
13.02.2023 12:05,1067,92.71,12.16,7.63
13.02.2023 12:00,1069,58.11,12.21,7.63
13.02.2023 11:55,1070,55.87,12.16,7.63
13.02.2023 11:50,1072,54.34,12.18,7.63
13.02.2023 11:45,1074,51.96,12.16,7.63
13.02.2023 11:40,1076,48.33,12.16,7.63
13.02.2023 11:35,1078,46.39,12.16,7.63
13.02.2023 11:30,1080,45.4,12.15,7.63
13.02.2023 11:25,1082,47.46,12.12,7.63
13.02.2023 11:20,1085,122.71,12.12,7.63
13.02.2023 11:15,1087,127.75,12.11,7.63
13.02.2023 11:10,1089,131.99,12.1,7.63
13.02.2023 11:05,1092,136.69,12.11,7.63
13.02.2023 11:00,1095,134.58,12.1,7.63
13.02.2023 10:55,1097,132.52,12.1,7.63
13.02.2023 10:50,1099,135,12.1,7.63
13.02.2023 10:45,1102,134.8,12.07,7.63
13.02.2023 10:40,1104,127.56,12.08,7.63
13.02.2023 10:35,1106,121.86,12.08,7.63
13.02.2023 10:30,1108,130.86,12.04,7.63
13.02.2023 10:25,1110,141.68,12.05,7.63
13.02.2023 10:20,1112,149.4,12.05,7.63
13.02.2023 10:15,1113,157.02,12.04,7.63
13.02.2023 10:10,1114,165.84,12.06,7.63
13.02.2023 10:05,1115,169.98,12.06,7.63
13.02.2023 10:00,1116,173.82,12.06,7.63
13.02.2023 09:55,1118,181.3,12.07,7.63
13.02.2023 09:50,1118,188.47,12.03,7.63
13.02.2023 09:45,1120,194.13,12.06,7.63
13.02.2023 09:40,1120,185.52,12.06,7.63
13.02.2023 09:35,1121,176.54,12.05,7.63
13.02.2023 09:30,1121,173.05,12.05,7.62
13.02.2023 09:25,1121,168.92,12.04,7.63
13.02.2023 09:20,1122,164.99,12.03,7.63
13.02.2023 09:15,1122,166.67,12.04,7.63
13.02.2023 09:10,1121,165.91,12.05,7.63
13.02.2023 09:05,1121,163.95,12.09,7.63
13.02.2023 09:00,1121,161.91,12.1,7.63
13.02.2023 08:55,1120,158.57,12.06,7.63
13.02.2023 08:50,1120,156.68,12.07,7.64
13.02.2023 08:45,1120,156.58,12.09,7.64
13.02.2023 08:40,1121,154.52,12.09,7.64
13.02.2023 08:35,1122,153.15,12.11,7.64
13.02.2023 08:30,1122,151.23,12.11,7.64
13.02.2023 08:25,1123,146.76,12.11,7.64
13.02.2023 08:20,1124,141.07,12.09,7.64
13.02.2023 08:15,1126,136.2,12.08,7.64
13.02.2023 08:10,1127,132.17,12.08,7.64
13.02.2023 08:05,1130,132.27,12.09,7.64
13.02.2023 08:00,1132,129.37,12.07,7.64
13.02.2023 07:55,1135,123.57,12.05,7.64
13.02.2023 07:50,1138,125.19,12.08,7.63
13.02.2023 07:45,1141,125.83,12.04,7.64
13.02.2023 07:40,1144,128.08,12.07,7.63
13.02.2023 07:35,1147,133.19,12.02,7.63
13.02.2023 07:30,1151,135.72,12.04,7.63
13.02.2023 07:25,1154,139.01,12.02,7.63
13.02.2023 07:20,1157,143.6,12.03,7.63
13.02.2023 07:15,1161,145.99,12.02,7.63
13.02.2023 07:10,1164,153.41,12.01,7.63
13.02.2023 07:05,1167,165.93,12,7.63
13.02.2023 07:00,1169,166.11,12,7.63
13.02.2023 06:55,1171,170.7,11.97,7.62
13.02.2023 06:50,1172,177.95,11.97,7.62
13.02.2023 06:45,1174,398.3,11.99,7.62
13.02.2023 06:40,1175,392.03,11.97,7.62
13.02.2023 06:35,1177,386.24,11.95,7.62
13.02.2023 06:30,1178,378.64,11.98,7.62
13.02.2023 06:25,1180,377.84,11.96,7.61
13.02.2023 06:20,1180,383.8,11.94,7.61
13.02.2023 06:15,1181,277.27,11.97,7.61
13.02.2023 06:10,1182,269.95,11.95,7.6
13.02.2023 06:05,1183,259.31,11.95,7.6
13.02.2023 06:00,1185,245.85,11.93,7.59
13.02.2023 05:55,1186,230.99,11.93,7.59
13.02.2023 05:50,1187,221.3,11.94,7.59
13.02.2023 05:45,1187,208.05,11.96,7.59
13.02.2023 05:40,1188,195.94,11.94,7.59
13.02.2023 05:35,1188,182.99,11.95,7.59
13.02.2023 05:30,1188,171.49,11.97,7.59
13.02.2023 05:25,1189,157.02,11.95,7.6
13.02.2023 05:20,1191,143.76,11.96,7.59
13.02.2023 05:15,1192,134,11.97,7.59
13.02.2023 05:10,1194,126.2,11.98,7.59
13.02.2023 05:05,1194,119.47,11.96,7.59
13.02.2023 05:00,1195,112.75,11.97,7.59
13.02.2023 04:55,1197,105.98,11.96,7.59
13.02.2023 04:50,1198,100.64,11.94,7.59
13.02.2023 04:45,1199,103.86,11.97,7.58
13.02.2023 04:40,1200,106.62,11.97,7.58
13.02.2023 04:35,1201,111.32,11.95,7.58
13.02.2023 04:30,1201,113.61,11.96,7.58
13.02.2023 04:25,1200,117.85,11.96,7.58
13.02.2023 04:20,1200,121.43,12,7.58
13.02.2023 04:15,1201,126.39,11.99,7.57
13.02.2023 04:10,1202,131.39,11.98,7.57
13.02.2023 04:05,1201,137.63,11.99,7.57
13.02.2023 04:00,1201,144.72,11.99,7.57
13.02.2023 03:55,1200,143.4,12.01,7.57
13.02.2023 03:50,1200,142.23,12.02,7.57
13.02.2023 03:45,1199,137.11,12.03,7.57
13.02.2023 03:40,1198,140.11,12.04,7.57
13.02.2023 03:35,1198,135.79,12.02,7.57
13.02.2023 03:30,1198,138.87,12.07,7.57
13.02.2023 03:25,1198,404.61,12.06,7.57
13.02.2023 03:20,1198,397.82,12.07,7.57
13.02.2023 03:15,1199,389.74,12.1,7.57
13.02.2023 03:10,1201,384.5,12.1,7.57
13.02.2023 03:05,1204,378.66,12.14,7.57
13.02.2023 03:00,1206,372.74,12.12,7.57
13.02.2023 02:55,1209,363.2,12.17,7.57
13.02.2023 02:50,1212,360.06,12.16,7.57
13.02.2023 02:45,1216,265.56,12.18,7.57
13.02.2023 02:40,1220,257.3,12.15,7.57
13.02.2023 02:35,1224,249.81,12.14,7.57
13.02.2023 02:30,1228,243.03,12.14,7.57
13.02.2023 02:25,1230,236.06,12.14,7.57
13.02.2023 02:20,1233,230.04,12.13,7.57
13.02.2023 02:15,1235,226.91,12.14,7.57
13.02.2023 02:10,1237,223.97,12.14,7.57
13.02.2023 02:05,1239,217.84,12.14,7.57
13.02.2023 02:00,1241,210.69,12.12,7.57
13.02.2023 01:55,1243,202.55,12.12,7.57
13.02.2023 01:50,1245,189.45,12.14,7.56
13.02.2023 01:45,1248,177.9,12.13,7.57
13.02.2023 01:40,1249,166.63,12.13,7.56
13.02.2023 01:35,1252,154.64,12.13,7.56
13.02.2023 01:30,1254,143.44,12.14,7.56
13.02.2023 01:25,1255,131.78,12.15,7.55
13.02.2023 01:20,1255,121.73,12.11,7.55
13.02.2023 01:15,1255,113.54,12.1,7.54
13.02.2023 01:10,1254,107.82,12.09,7.53
13.02.2023 01:05,1252,98.95,12.09,7.53
13.02.2023 01:00,1249,97.87,12.08,7.52
13.02.2023 00:55,1246,96.03,12.06,7.51
13.02.2023 00:50,1243,95.42,12.09,7.51
13.02.2023 00:45,1240,97.47,12.09,7.51
13.02.2023 00:40,1236,100.82,12.06,7.5
13.02.2023 00:35,1231,102.4,12.1,7.5
13.02.2023 00:30,1227,108.88,12.11,7.49
13.02.2023 00:25,1222,105.77,12.08,7.49
13.02.2023 00:20,1216,428.45,12.07,7.48
13.02.2023 00:15,1211,423.89,12.08,7.48
13.02.2023 00:10,1207,416.44,12.11,7.48
13.02.2023 00:05,1203,410.69,12.1,7.48
13.02.2023 00:00,1197,396.25,12.06,7.48
12.02.2023 23:55,1192,387.67,12.08,7.48
12.02.2023 23:50,1187,377.39,12.07,7.48
12.02.2023 23:45,1182,366.75,12.09,7.48
12.02.2023 23:40,1177,217.62,12.08,7.48
12.02.2023 23:35,1172,200.31,12.11,7.48
12.02.2023 23:30,1167,183.63,12.1,7.48
12.02.2023 23:25,1162,167.16,12.12,7.48
12.02.2023 23:20,1156,152.04,12.13,7.49
12.02.2023 23:15,1151,139.18,12.17,7.49
12.02.2023 23:10,1147,128.81,12.16,7.49
12.02.2023 23:05,1141,116.82,12.16,7.49
12.02.2023 23:00,1136,107.88,12.15,7.49
12.02.2023 22:55,1131,96.82,12.17,7.49
